MAV,MAX,MIN,RMS,VAR,DAMV,DVARV,IASD,IE,MAV 2,MAX 2,MIN 2,RMS 2,VAR 2,DAMV 2,DVARV 2,IASD 2,IE 2,gesture
0.06844719310620677,0.12871764350123777,-0.1227133564909679,0.0783659999180223,0.0060563204609794365,0.047806950855474574,0.004853957264588776,3.6944075379865193,50.6147123532887,0.0755906413791239,0.17380493514142198,-0.12208345291728925,0.08518124651729682,0.0071802725028648606,0.05734759783277733,0.007073940143672511,4.251969361943784,49.74834012896371,1
0.07382877894391944,0.15993776603190843,-0.17501906703879574,0.08782901322690723,0.007712105423477408,0.07462252605461961,0.007924382151760778,4.312345173528249,50.261486363605144,0.07195728153580817,0.20288168740420243,-0.1748574399674566,0.08687048291961477,0.007171063448997253,0.06966908498249656,0.007413511466791458,5.224343103716875,51.161701871860224,1
0.09087563055554673,0.261769599610203,-0.31845494669561747,0.11575199632498885,0.013193692871112621,0.04029567294570582,0.004054113535870649,3.062639078928072,51.0546010258161,0.05361078389957639,0.12974115405604086,-0.10553467176280212,0.06399603791148484,0.004086798476120977,0.024034309252538508,0.00102675221090157,1.4397223350662247,50.25079767835274,1
0.03847793717004498,0.08701205856968539,-0.14179083716749444,0.04822967226394633,0.002320057518990202,0.03009238065609906,0.001354466407777472,1.9825845817411765,49.934676546747816,0.041828659925802335,0.11632606628267114,-0.07943124128798859,0.04878834669765446,0.0023429526322943893,0.027207239188517328,0.0012876377841753194,2.074996430185375,50.365673009121885,1
0.04325943937024055,0.1256701283650009,-0.1003452819192813,0.052012593087475585,0.0026753584685169783,0.04190965841232294,0.002955847409150085,2.5670182163135546,49.79442254045877,0.04860457847153328,0.09977929752648135,-0.12421504228477372,0.05705895778723044,0.0032523653476939506,0.04911382845104751,0.003841249201657772,3.2238622092320233,50.173067150884386,1
0.03235179563968348,0.07770928184350971,-0.06962274014420487,0.03856926224805313,0.0014598467841439198,0.01831575305630966,0.0005757147376714437,1.1839411081732776,50.300677670035476,0.030850989529048453,0.08056420331340719,-0.0691893193183091,0.03692122658415124,0.0013615596842803087,0.022787963195680615,0.0008491382983693538,1.5955075866231354,49.97051308899857,1
0.027222783546168198,0.05039635333441672,-0.07219371524701783,0.03202699856179422,0.001017007685526987,0.02160663551060241,0.0007022811813222578,1.229423634692588,49.87785095659963,0.02834784118045051,0.10318092280050284,-0.06740767438578923,0.03373584990094692,0.0011324944676119953,0.025853267383576697,0.0012252293386237846,1.8145013012962385,50.14704422961258,1
0.02026325031093461,0.0697296638399042,-0.0638150302174231,0.028063960041802467,0.0007721228494531427,0.02101499848975248,0.0007934174984686104,1.6264498161845617,49.82304342539368,0.02447755293373911,0.08064868635348356,-0.05433744018953075,0.032275048565546485,0.0010356734179884208,0.020017042959726755,0.0008867378407493653,1.3482375471695913,50.148798514824946,1
0.03122083415618482,0.07115899191064458,-0.07344997508337665,0.037269626589347016,0.0013889172949254386,0.04999217976126262,0.0035366405518290414,4.214978305558625,50.018270402671874,0.03745173191461054,0.08586053413860328,-0.07729439600133999,0.043097502537723216,0.0018533367385446678,0.05816101255232892,0.004893629618325779,5.063488215554601,50.147364276246684,1
0.0521538390203366,0.11600935226560954,-0.10801383578274339,0.06091643529504287,0.0037072641293306803,0.08229731703908215,0.0098918198348188,7.063382256495376,49.99856889860846,0.05392721148544646,0.14928806657096416,-0.10149302023906212,0.06202409490767482,0.003844663614849861,0.0931825333719393,0.011919782386254065,8.569568216603859,50.17296896058598,1
0.03730202143883891,0.07405677285442346,-0.09510883727764664,0.04495140039813617,0.0020145865504778275,0.05790360546477512,0.005166105953654555,4.929097723506547,49.92740150498399,0.04625915962169422,0.12001284369254969,-0.11411019426472507,0.05430227732974317,0.0029469410046165313,0.07093057890147333,0.007695240139352398,5.992210509958498,50.00711002611027,1
0.03420813560992341,0.08244307136545571,-0.08909172999548176,0.04290257909565763,0.001839362873441571,0.05053453818214615,0.004185357604459222,4.201375676141739,50.102192072053356,0.0394202267948054,0.07257566158349577,-0.08677243794719842,0.04446041830510613,0.0019755678283227937,0.06496563338174623,0.005372596518301694,5.354314768012815,50.10323316986925,1
0.04288818300551076,0.07431593515348062,-0.09197540151176027,0.04868111231899861,0.0023696953606953818,0.06841902355836761,0.0063001539055053445,5.8200030651304,50.03936017019898,0.042865306483824625,0.09402009846258831,-0.08445402036594866,0.04934032380942475,0.002434408341440654,0.06704770820207577,0.0064425533392101254,5.584176424995273,50.048610711877174,1
0.037192588066342666,0.07820711268937823,-0.09947719006063613,0.04310342050264291,0.0018578716944436299,0.06203414219797674,0.005435200030554804,5.340352851755107,50.03736913636614,0.03964000504088233,0.08367063486426607,-0.08450072366088472,0.045771720932244776,0.0020949072248560964,0.06482759770031797,0.0058740768596142745,5.585375568856392,50.07120776156337,1
0.016299774421183473,0.061582021182448404,-0.04464151148986291,0.02048172797980248,0.0004194403644543123,0.02431683316620692,0.0008753762818205984,2.002669921959864,50.02283134219257,0.029782101657723156,0.12110827052608256,-0.1974564259955318,0.0477653775199704,0.002278193022353516,0.040059945696949095,0.0036371261266950772,3.134991986923933,49.964921369977525,1
0.027723681350595667,0.0707964187212205,-0.054089300888616465,0.03205858069829918,0.0010276426834202918,0.043468513581523635,0.0026075156572827516,3.704946715472092,50.042391523007446,0.024166487587496906,0.07540042320980157,-0.05959950750980386,0.029797680938054887,0.0008874474880607236,0.03519877050631159,0.0021293456617908772,2.8594892564968784,50.055996379504,1
0.020770787436416093,0.09413225339807203,-0.04284214664892989,0.02660140645788609,0.0007072703766430382,0.031773299031833846,0.0015752434118318853,2.5277491585505687,50.04802298389784,0.02081732943146348,0.07475460835055417,-0.04392554744077696,0.02533046964061664,0.0006415875433861757,0.02813684711446736,0.0012266441006554324,2.3179762473519814,50.005515828093564,1
0.01758861750386698,0.05670385437297746,-0.035074267320798685,0.02114343714296461,0.00044661436229935986,0.027894912271581543,0.0011698020790861519,2.488954508674655,49.978396083920295,0.020791111283319886,0.07819187805484075,-0.037335593114695045,0.024942192445658696,0.0006216162063628089,0.027317806483689543,0.0011560867528910472,2.1582150661800803,50.0508872458914,1
0.04238035087515682,0.0965507613527918,-0.11391358104970953,0.05222356188760167,0.0027238428792446456,0.054557338126874654,0.004563412735825677,4.148502552050531,49.974945761631254,0.04357676018770427,0.08819339680217474,-0.09280826697842501,0.04972859624368043,0.0024700608686660528,0.05527175729108241,0.0046310268933524665,4.472160028959779,50.146428239937705,1
0.03461227624541723,0.08816180879537643,-0.08991120651070321,0.04220418801320333,0.001775131352334705,0.04604923421423923,0.0033658507977334644,3.6374999244533974,49.921349120216526,0.04055742787598162,0.10304670886752294,-0.0908242873769521,0.048695855765544555,0.0023518352265387388,0.056120844391682696,0.0048698660472554925,4.346678955667256,50.27987639102184,1
0.03966568604058988,0.08506450582586288,-0.08771177100137406,0.04685999409572391,0.002191003409023053,0.052904106341625096,0.004032247079101047,4.126374977407902,49.944768042643574,0.03806509927286227,0.0909377885531522,-0.10194684159848226,0.04573788565777309,0.0020919292519756,0.05792288160733483,0.004836643699126227,5.103962472732432,50.060051450204206,1
0.035019471590678204,0.09837275455022298,-0.06963836924145846,0.04130303148165798,0.0016947024295557735,0.04608601168805975,0.0033846141777710884,3.84143619777399,50.210536511998114,0.03953767795454179,0.07811942671142506,-0.06844856763772864,0.04455252333672091,0.001982307390852671,0.05146576527011646,0.004002741260318762,4.224130914262382,49.96876257810179,1
0.021042545091526744,0.09445592528296785,-0.05944472775016502,0.027535740350573306,0.0007582127497912612,0.03269094103553489,0.00196898563478794,2.7315162968530484,50.0223001242977,0.03048533295199315,0.09504136904122087,-0.08205458670192572,0.03732035128119859,0.0013902370662533911,0.04841608611475662,0.0033163642172731786,3.851014349709983,49.95449051533754,1
0.03719842511972532,0.1341605742179192,-0.17167037397873952,0.05030003161646064,0.0025300751091616026,0.05770283438592489,0.005285951034822267,4.754469198991398,50.06972882914553,0.04821213712903825,0.1557453035796704,-0.0842333465364316,0.057786005567767786,0.0033284952597853997,0.06001227370694682,0.006082653387436639,4.774850133746505,50.2480799966384,1
0.05076178452093831,0.2688964510475159,-0.11196085457429016,0.06682796894689207,0.004452344586501902,0.0751950588694784,0.00952335313792825,6.43066637532199,49.929815680089426,0.05302576674276537,0.09978110616219611,-0.1194044514275343,0.059648722130582095,0.003557969062453305,0.08059749778205944,0.009172180189530069,7.026963966111349,50.087210386608334,1
0.006290559913436114,0.024526116323133552,-0.01431179204460287,0.007784170226859616,5.970140111168164e-05,0.008521948313689763,0.00014029520074577972,0.7313421359345642,50.048737585462014,0.01046662525419571,0.06529738749467726,-0.050422473196126735,0.0157584637019528,0.00024832862868331566,0.01497235853919367,0.0003577835325974962,1.0876802817985394,50.005059649796316,1
0.011315082534792303,0.02672102642344413,-0.023558925924269832,0.013658693193852399,0.00018655762407788497,0.017336598304358297,0.0004107339885814794,1.4276209639733843,50.002285273007566,0.022260172462089698,0.18736706203663545,-0.14363344652715326,0.040046676509115246,0.0016034465934566477,0.03447562558642043,0.002984856457948427,2.7211954313895617,50.01396409098058,1
0.004433925913915966,0.016307167904390747,-0.008466508962108878,0.005509571739892758,3.0075618706391945e-05,0.005559012357381121,4.529455454231284e-05,0.45132007689305115,50.02720610511823,0.005789729810760603,0.06870306772702774,-0.01503273980763603,0.011270889274541876,0.0001269782239886047,0.006288072656523584,0.00012476847030997625,0.4422267331887306,50.01492700356366,1
0.0050540371468983615,0.016912776690758743,-0.018378423053054763,0.0066380554844288975,4.400809665353795e-05,0.00691847311870536,8.680771581871958e-05,0.5335334806912013,49.98930205864523,0.0068704030105117,0.06940222449675783,-0.02042553958656493,0.01216309639835738,0.00014766137613600453,0.008930985770113465,0.00018199420604610305,0.6154369363685828,50.03018826219058,1
0.00665444164319494,0.021579494563786654,-0.020355542625703844,0.008258535826727396,6.753495620715661e-05,0.009229249266926575,0.0001400971779366208,0.7495997136611696,49.96082462268817,0.00718520362082659,0.06616032809603234,-0.018549874379070366,0.01185138104214668,0.0001396325355445017,0.00889290236297761,0.00016722785881147706,0.6291067423061277,50.04890985733459,1
0.004870766387313185,0.020772421875786366,-0.030378232568116278,0.0070551986999153465,4.920721198708601e-05,0.006640940359194888,8.612504662292918e-05,0.5104664787875918,49.96353751974054,0.005400988222822001,0.06625914711532266,-0.01061797831977769,0.01056830197730875,0.00011132943146531446,0.006904183110493909,0.00013120166503564218,0.5236369719642259,50.032823437186565,1
0.0050449916811223785,0.026366201157019837,-0.01947836926966296,0.006930303317243156,4.746602811438884e-05,0.007355911935269489,0.00010448334751663646,0.6000196222335756,49.963682795411586,0.006699909176935751,0.07342020606834311,-0.01958495854107768,0.012387580772352327,0.00015264787481555534,0.008429015054140872,0.00015039127357493033,0.5902590565602812,50.0487440946272,1
0.0036964129173660803,0.008849209144139723,-0.011090691691941632,0.004639941950263793,2.0935796928693513e-05,0.005417711818126292,4.620757917458011e-05,0.4507123167616949,49.9620259269902,0.005373435350657303,0.07418722435045891,-0.015055990165184779,0.011677305517607189,0.0001361411718415852,0.007287133574469412,0.00015451921069520053,0.5682998704451632,50.026838128068334,1
0.008143331898028464,0.03175687650537907,-0.022342252779410165,0.010343148798810898,0.00010687922407290795,0.011338813127383903,0.00019688323772471287,0.9278678822007445,49.986747718828596,0.012077999443963957,0.06914473443861839,-0.04749479439785267,0.01696351411139344,0.00028746883295011766,0.018065996803019763,0.0004972420155235194,1.3748646022671591,50.03424982031431,1
0.006320890330187517,0.01718329690331748,-0.019616327308408517,0.007742066677066399,5.88693925269594e-05,0.009096168456051703,0.000137728236827904,0.8058262810001475,49.94977186653784,0.009163466311495231,0.07301701685811733,-0.019828296236667754,0.014853364661538769,0.00021938861912294756,0.012565347957227382,0.0002967599433197235,0.9511308365281965,50.06113618352213,1
0.004411329891272489,0.015932450947106654,-0.009143495136035509,0.005440513927432626,2.837386831639467e-05,0.005380041898747731,4.743955239595154e-05,0.4070379793126427,49.94539292322926,0.007244161754102687,0.07408820754998449,-0.02206149685267944,0.01301100908780415,0.00016821030850528934,0.009772140093527448,0.00019841302600614335,0.7440824039174541,50.056165556231214,1
0.004761088327926033,0.02166656133852666,-0.011545245641228805,0.0063441795763282535,3.963416064332692e-05,0.0061357792766673185,6.493046723282207e-05,0.46370490741262227,49.961813815089066,0.006322433968737972,0.06630582592210905,-0.014969835143117787,0.011166896209521724,0.00012418235790902688,0.0067507892385094284,0.00013295631297270533,0.4923503802374639,50.039124456147384,1
0.006841511000298164,0.06409681511539154,-0.01615234787504013,0.011452818966217608,0.00013110613211562462,0.008961354306138342,0.0002176299904096677,0.7427658425515664,49.990979922055054,0.009976683471966832,0.05983130375504913,-0.03786323705415981,0.014507795674193994,0.00021024171952568196,0.01042164959459915,0.00023420017366248817,0.8176847696039413,50.02949798178462,1
0.009628262199927143,0.022003078071473156,-0.025604446260621166,0.011604177332037176,0.00013371351289168898,0.008119989163205433,0.00012439459394408294,0.6295611927366978,49.954801791558474,0.010901957743855993,0.056610032147884334,-0.023246437451928215,0.014207332522738002,0.00020069053105507774,0.009006699689552883,0.0001485535128326229,0.6113051963836924,50.058875444952875,1
0.014753488163668983,0.03740799968991768,-0.04001801268304109,0.018130438191906215,0.0003260641950071062,0.016132133486247965,0.00041538614839428586,1.3336483666769114,49.92682869398032,0.014478105415257245,0.0489355524074694,-0.033252353092180234,0.017673508672774483,0.00031051911699728907,0.014367554179720674,0.00043587306657831944,1.10106472348982,50.07554343839731,1
0.017875460160166806,0.04027146628529951,-0.09546989533919954,0.023449470876241732,0.0005491557849560141,0.011046482382956786,0.00020578982520942827,0.6894464574378995,49.97110606962943,0.10837269298897435,0.5999351258162453,-0.9344036219193763,0.2066264576320036,0.04269185337716499,0.17680363957367065,0.13995948669357952,15.595340749977298,51.05567378521829,1
0.024068268652287336,0.10318935904850107,-0.04171064278965245,0.03310653892221636,0.0010343400045293438,0.020602373227347467,0.0008593727691382575,1.70795081776568,50.420617014382906,0.013824924874196636,0.057545960263078816,-0.027846576381473975,0.017903720493064414,0.0003158347186116629,0.012694389808904152,0.0002872116169461144,0.9158596914327028,50.1165612236654,1
0.013629968914289881,0.03445834953300221,-0.04945301221235764,0.017080791832211777,0.00029039852515743184,0.012204253942800152,0.000263360786237492,0.9826209975413589,49.949074590916524,0.014494439011676115,0.05841108555659804,-0.032985327011961066,0.018438547157175945,0.0003387057155964568,0.013630392375392418,0.0003434290946335242,0.9533202991929408,50.064981657854865,1
0.012465519239768652,0.02729120505486675,-0.03897549635039288,0.014661471741616552,0.00021317258142106637,0.011018138854477695,0.0002042819426689541,0.8406394800730299,49.93854228270671,0.009372710947508646,0.0640367403824183,-0.03251411855205099,0.013634908701295552,0.00018483328531047509,0.010918789958432411,0.00026292318230237,0.8253306634473156,50.0565886160067,1
0.008553793170910328,0.02118662015545644,-0.020226111038755573,0.010570699021474459,0.00011121474871083439,0.011168017714783802,0.00017685549735388788,0.9217354629945578,49.96656892669778,0.00895507628837987,0.06257597229861843,-0.025137798886004363,0.013083944843093803,0.00017096081769482082,0.011389474044484846,0.0002326900583636014,0.8758426862619353,50.028235294347894,1
0.009210422748690045,0.029372172137079114,-0.026067162842519604,0.01171714006215586,0.00013655877311053976,0.009154592334752241,0.00013122554374213265,0.717403011787787,49.960638121424935,0.011047359586163891,0.05802770834106248,-0.02856866446520467,0.014954248076665467,0.00022353891870459402,0.01442161900770112,0.00037635915020369854,1.0845858267825053,50.020667677416036,1
0.013328022223086218,0.033301402508418565,-0.026686118366019015,0.015380623647674938,0.00023634879838100613,0.013721403704961948,0.0002879244948612471,1.157840209787893,49.982741723606686,0.01423866321039501,0.051101178987653095,-0.03706560068892167,0.01805716083147738,0.00032559739110830666,0.013709898497805349,0.00031531732512826217,1.030747322652327,50.042212889038396,1
0.01623104687983927,0.02970470564751081,-0.04450605036122217,0.018852266174735014,0.0003504428277223139,0.01019533330348321,0.00017615525772600782,0.7510662825300405,49.897441170524154,0.0552914063600419,0.27700716855269175,-0.28240316482591904,0.08282991392060726,0.006688451617219548,0.07712108227329706,0.017236950795441946,6.71854646025993,49.512612054197746,1
0.03956421837547526,0.07195802172062926,-0.19530639186737697,0.05535532898580824,0.002954787741832733,0.04626537727536783,0.005125767997104658,4.030052014926811,49.55108040876868,0.021765896501861056,0.040006910251993114,-0.04679334486999204,0.024799129576069237,0.0006145845118774024,0.011953252121103215,0.0002888347728049316,0.7847495233812307,50.04747267563618,1
0.021364343591765433,0.037874749258352984,-0.04290561221472792,0.024275001664082637,0.0005884154166369323,0.012513135058103118,0.0002455492862540516,0.8390152289914733,49.9683276204409,0.017915617235153215,0.04624562241490352,-0.0337401284047255,0.02098135258929373,0.0004396449229850435,0.012308983704404343,0.0002867967359976137,0.8755306487672316,50.04884479565683,1
0.017062594729543343,0.039123737751153714,-0.03145699835285844,0.019175005974926933,0.00036759211147063304,0.010581603056736638,0.0001707542235090669,0.7172716273442179,49.9942896756909,0.01571057651923141,0.05995489846195559,-0.04255503603704103,0.01964834979095408,0.0003854295662176309,0.013117339434810258,0.00033023984870748246,0.904392841810713,50.049292096736075,1
0.011146102320968682,0.02229814683532248,-0.02928107498385268,0.013435453225680183,0.00018019602534983116,0.01129286596799966,0.00017887892584830725,0.8807681765418134,49.97642948832859,0.00964883457256279,0.05553393579142277,-0.03039771545554759,0.013407041776510401,0.0001796663926819894,0.013219348288728913,0.00027909522682358545,1.0835811824781154,50.01886844550154,1
0.008310733197710186,0.023065813129426616,-0.022004718055573323,0.01017005841696784,0.00010310908280816938,0.010024768235446123,0.0001480789920346942,0.6835249299482455,49.9742590074512,0.010097419876728327,0.07459324619412164,-0.026835226440969983,0.015150021339209936,0.0002291536822788203,0.014195886954551894,0.00033727742380514053,1.0176253761457,50.036191922863416,1
0.010171029602598232,0.02622486732111788,-0.05670190447684099,0.013818808071296361,0.00019072393450150833,0.013938197371530963,0.0003489239750542703,1.1430484335338493,49.98047892508488,0.009288087339630973,0.07261695753618654,-0.019604663692335485,0.014178441282013177,0.0002008139709804254,0.01313962371606028,0.0003168365444282844,1.077952059322436,50.02823100611167,1
0.008643502228389081,0.015274829716909515,-0.02100927992851558,0.010025970500721874,0.00010027795373529963,0.013915129406214935,0.00026017904944294727,1.1425034536834535,49.9779051570152,0.008477792485771948,0.06968791159019538,-0.019773220775720964,0.013285808933611004,0.0001762849463021754,0.012552961815134316,0.00028863962156295625,0.989913340405631,50.02833080244953,1
0.005329693216291723,0.010705144368969702,-0.0188154799907828,0.0065677252344658365,4.258191398816739e-05,0.007708161364042655,9.108648693443952e-05,0.661174496547113,49.9638912171249,0.007382206956268658,0.07158718242383144,-0.016577720136303885,0.01251119802448428,0.00015483794667214943,0.010694724349870547,0.00018796093548048077,0.8298583722218793,50.06901655656155,1
0.0062371335216801615,0.020909769425832996,-0.030385211619322797,0.008844675824283567,7.701942564714584e-05,0.0092120806364188,0.00014998955708834608,0.7525320454547184,49.94697484663554,0.0072718342856363805,0.07267635482737075,-0.019697089245392995,0.013073340099595297,0.0001699729470538876,0.009449900633658324,0.0001703397611493622,0.6774829081500251,50.052797136569666,1
0.005619991466561939,0.013354568658352444,-0.01629827041667645,0.007113486276571633,4.9809464435046936e-05,0.008376885930430423,0.00011165069620875619,0.7164689253740926,49.956760064614066,0.0087961613109929,0.07052656538755117,-0.014910901448128953,0.014308422556785431,0.0002037936622385416,0.012381241614733331,0.00029309410439367446,0.8945280264474866,50.05359844037929,1
0.006741172416915921,0.032356415975482916,-0.026552369115836336,0.009647198283164616,9.260451490659395e-05,0.009339115267307428,0.00014631767646123062,0.7333348564470463,49.96827158252403,0.00729903514473901,0.07154301703990154,-0.023652949217744034,0.012910651365641707,0.00016661772583149596,0.00985870947587916,0.00022545977073365635,0.7517293840681047,50.0171845088442,1
0.007982580850674726,0.02001909119341652,-0.027584223254853484,0.009853955828677706,9.673358402368785e-05,0.011408529663986842,0.00021021656393062666,0.9579137074412556,49.972139662532776,0.010412915420919653,0.06654187033176605,-0.033836716403643344,0.015361428337778024,0.00023577883708668143,0.014752925085811802,0.000398919903575592,1.1730056528249018,50.02800214973494,1
0.006827861636117331,0.028926345920100634,-0.021637896655086256,0.008854289416507741,7.820854059288817e-05,0.010209060715276134,0.00015748670284010133,0.8142363901340217,49.9801730856918,0.007607863803155524,0.06641420047600423,-0.024404841737920468,0.01222437312116852,0.0001487381886425696,0.010786102465320049,0.0001969525785088541,0.8459226709793821,50.0455292878602,1
0.00575707815134453,0.016528979839973583,-0.015460481881170586,0.007075183017322827,4.917685548177805e-05,0.007808119604685848,9.455359747308257e-05,0.6520222685984423,49.95431041582783,0.007175835605909675,0.07235911338734675,-0.01827333697409493,0.012564830558500486,0.0001570295815549496,0.009928110986668355,0.00018800309311146294,0.7572490059640864,50.049982830290276,1
0.005706708795106413,0.014299226076515247,-0.013713543767517579,0.007047664898366225,4.8808433786110464e-05,0.007655351416351507,9.08939991088539e-05,0.6078619200932853,49.95484176892696,0.007697219778476,0.06757080527055513,-0.015800174927930514,0.012384550223575562,0.0001521984997953355,0.010970967394899785,0.00022091395344497978,0.862748538574395,50.05816766974223,1
0.006225209299411164,0.014190173854207289,-0.023274385258829598,0.007708710741538268,5.786798543692273e-05,0.008630191254224442,0.00012395970848388767,0.7090700031522043,49.93910838947736,0.008698473808814921,0.075507495995347,-0.015937056834810483,0.013605652821367291,0.00018408863905347006,0.011894930839296419,0.00024237017989497486,0.8369310670514154,50.05532544777054,1
